depth_m,b59_ang201,b60_ang201,b61_ang201,b62_ang201,b65_ang201,b67_ang201,b73_ang201,b74_ang201,b76_ang201,b78_ang201
0.755904,0.0359424,0.0343807,0.0338516,0.0341964,0.028938,0.0245714,0.009252,0.0106364,0.0103012,0.0103689
1.27203,0.0320719,0.0303532,0.0305444,0.0302889,0.0244398,0.0196487,0.0069901,0.0072805,0.0071291,0.0071211
1.25425,0.0322313,0.0324712,0.0309166,0.0302308,0.0251865,0.0211753,0.0076639,0.0075963,0.0077537,0.0076236
1.23139,0.0321729,0.031942,0.0305689,0.0295095,0.0253682,0.0220391,0.0085661,0.0089874,0.0078849,0.0077852
1.23444,0.0318861,0.0311126,0.0304406,0.0295294,0.0243221,0.0202096,0.0071486,0.0072444,0.0068265,0.0073823
1.24358,0.031791,0.031475,0.0298814,0.0289697,0.0254956,0.0206168,0.0077806,0.0081646,0.0084043,0.0078596
1.23139,0.0321967,0.0322205,0.0301017,0.0302013,0.0246312,0.0211036,0.0083821,0.0073915,0.0075442,0.0077337
1.2374901,0.0311108,0.0313936,0.030088,0.0287871,0.0245429,0.0202275,0.0078002,0.0078602,0.0074558,0.0079372
1.23444,0.0313042,0.0303078,0.0278031,0.0281352,0.0239093,0.019666,0.0064273,0.0069853,0.0060693,0.0067398
1.22834,0.0276422,0.0264919,0.0254401,0.0251239,0.0208378,0.0171074,0.0047428,0.0054091,0.0057155,0.0056833
1.23139,0.0279974,0.0274638,0.0274913,0.0261001,0.0221611,0.0179244,0.0067583,0.006557,0.0063796,0.0061574
0.78486,0.0364911,0.0344163,0.034102,0.0336201,0.028313,0.0238087,0.0086585,0.0095369,0.0094683,0.0096847
1.3472199,0.0342466,0.0330764,0.032985,0.0324419,0.0256271,0.0216108,0.0074174,0.007413,0.0070422,0.0070949
1.3304501,0.0342466,0.0330764,0.032985,0.0324419,0.0256271,0.0216108,0.0074174,0.007413,0.0070422,0.0070949
1.33807,0.0324248,0.0323896,0.0318499,0.0306971,0.0251078,0.0200194,0.006657,0.0059485,0.0057292,0.0058385
1.35788,0.0320589,0.0306884,0.0302949,0.0291155,0.0233606,0.0192426,0.0053237,0.0055569,0.0050564,0.0039434
1.3350199,0.0316716,0.0303958,0.0307233,0.0289262,0.0228505,0.0182589,0.0048563,0.0054373,0.0046134,0.003249
1.30302,0.0334754,0.0325344,0.0318929,0.0302639,0.0261145,0.0213005,0.0085429,0.0079934,0.007795,0.0078924
1.24562,0.0272388,0.0273737,0.0255982,0.0251738,0.0211704,0.0170388,0.0051425,0.0056005,0.005764,0.0057062
0.783336,0.0372709,0.0370027,0.0356207,0.0345659,0.0294186,0.0256418,0.0109799,0.0106239,0.0109194,0.0106544
0.780288,0.0366025,0.0360054,0.0346983,0.0348816,0.0294917,0.0244335,0.0087086,0.0098128,0.0094521,0.0094743
1.22377,0.0334334,0.0333144,0.031946,0.0306626,0.0257964,0.0208778,0.0080485,0.00802,0.0076903,0.0077998
1.20091,0.0323134,0.0326666,0.0314544,0.0298995,0.0248526,0.0205187,0.007195,0.0080577,0.0069231,0.0071601
1.21463,0.0311945,0.031592,0.0305153,0.0300969,0.0244445,0.0203879,0.0067883,0.0076937,0.0077381,0.00793
1.23444,0.0318157,0.0312271,0.0297058,0.0298618,0.0239089,0.0199847,0.0079506,0.0082436,0.0071096,0.0072781
1.24968,0.0320456,0.031861,0.0300593,0.0298988,0.0242427,0.0201926,0.006964,0.0067802,0.0073488,0.0073865
1.24511,0.0338888,0.0323789,0.0326628,0.030089,0.0263265,0.0218654,0.0081293,0.0086658,0.0079109,0.0081903
1.24358,0.0335568,0.032691,0.0316286,0.0310608,0.0256966,0.0209917,0.008444,0.0080617,0.008423,0.0082035
1.25425,0.0342228,0.0332957,0.0322795,0.0317489,0.0266438,0.0224278,0.0090637,0.0088256,0.0081326,0.0078112
1.24358,0.0342228,0.0332957,0.0322795,0.0317489,0.0266438,0.0224278,0.0090637,0.0088256,0.0081326,0.0078112
1.23444,0.0343999,0.0341876,0.0327585,0.0325016,0.0264015,0.0225257,0.0089546,0.0093731,0.0080793,0.0082216
1.25273,0.0342852,0.0346502,0.032604,0.0316493,0.0267815,0.0222183,0.0095348,0.0085644,0.0093202,0.0092375
1.24968,0.0339462,0.0346299,0.0319629,0.0313612,0.0275509,0.0218693,0.0094792,0.008575,0.0090732,0.0091191
1.2634,0.0358491,0.0345547,0.0331142,0.0330881,0.028048,0.023228,0.0096937,0.0091874,0.0090034,0.0087053
1.26644,0.0349982,0.0358432,0.0342803,0.0333129,0.0282123,0.0232759,0.0097309,0.0092559,0.0092362,0.0091645
1.29083,0.034587,0.0346628,0.0337812,0.0328373,0.0273841,0.0217847,0.0085068,0.007825,0.007779,0.0076346
1.30759,0.0347661,0.0332219,0.0333863,0.0322469,0.0270124,0.0215544,0.0069522,0.0074783,0.0077425,0.007722
1.32893,0.0332134,0.0323462,0.0320788,0.0306217,0.0257821,0.0209132,0.0068245,0.0069945,0.0068353,0.0069994
1.24663,0.0290097,0.028919,0.0273271,0.0260114,0.022228,0.0186013,0.0061417,0.0066384,0.0065643,0.0069556
0.77724,0.0337799,0.0340127,0.0314546,0.0322173,0.0265646,0.0227999,0.0089155,0.0093076,0.0099938,0.0098443
0.783336,0.0378262,0.0367155,0.0366164,0.0355182,0.0293,0.0257176,0.0104285,0.0113702,0.0107788,0.0109988
1.17653,0.0305722,0.0318379,0.0300241,0.0297492,0.0258276,0.0211724,0.0088266,0.0086997,0.0091814,0.0093841
1.19786,0.0312668,0.0301258,0.02979,0.0289925,0.0241033,0.0205385,0.008326,0.0083804,0.008366,0.0080012
1.22936,0.030172,0.0294552,0.0285239,0.0274867,0.0236128,0.0197723,0.0075822,0.0080862,0.0081564,0.0078465
1.2329201,0.0311027,0.030615,0.0300125,0.0287887,0.0240584,0.0200982,0.0080343,0.0074284,0.0077622,0.0081298
1.22022,0.0323759,0.0302758,0.0301162,0.0299355,0.0243737,0.0206792,0.0074304,0.0074679,0.0077428,0.0074813
1.2329201,0.0316178,0.0291423,0.0303782,0.0299838,0.0245815,0.0198253,0.0074331,0.0079168,0.0072822,0.0077865
1.2374901,0.0273318,0.0274883,0.0256377,0.0253529,0.021672,0.0172761,0.0057002,0.0057647,0.0065968,0.0065891
1.26187,0.0278242,0.0276749,0.0271847,0.0264787,0.023025,0.0178612,0.0067209,0.0072764,0.0062572,0.0061829
0.77724,0.0343181,0.0347465,0.0326125,0.0325219,0.0276245,0.0238429,0.0095362,0.0101548,0.0109913,0.0104041
0.780288,0.034322,0.0338391,0.0323164,0.0332792,0.0275346,0.0236856,0.0092305,0.0101603,0.0113317,0.0112108
1.15214,0.0398587,0.0393015,0.0384249,0.0383065,0.0352313,0.0328377,0.023177,0.0234113,0.023616,0.0239467
1.17348,0.0372601,0.0379474,0.036463,0.035441,0.0332827,0.0303708,0.0206938,0.0218188,0.0203368,0.0213849
1.175,0.0340339,0.0353866,0.0339654,0.0319101,0.0285764,0.024493,0.0129515,0.0135273,0.0132813,0.013649
1.1704299,0.0348751,0.0352026,0.0339168,0.0328729,0.0298629,0.0255219,0.0141829,0.014146,0.0141176,0.0147642
1.2943799,0.0272251,0.0271274,0.0255763,0.025622,0.02059,0.0168449,0.005048,0.0059815,0.0060725,0.0064433
0.778764,0.0355188,0.0364132,0.0335418,0.0329371,0.0293094,0.0241981,0.0117259,0.0116013,0.0116042,0.0118189
0.780288,0.0356456,0.0354998,0.0336665,0.0341575,0.0292017,0.0247503,0.0100643,0.010798,0.0111872,0.0117599
1.13386,0.0372539,0.0377418,0.035807,0.0356401,0.0328551,0.0298814,0.0202994,0.0205523,0.0205593,0.020932
1.30048,0.0273647,0.0269996,0.0258889,0.025052,0.0209416,0.0167733,0.0051245,0.005735,0.0060388,0.0059047
0.794004,0.0348834,0.0350805,0.0336154,0.03236,0.0274665,0.0234649,0.0095797,0.0094806,0.01069,0.0106228
1.14148,0.0372539,0.0377418,0.035807,0.0356401,0.0328551,0.0298814,0.0202994,0.0205523,0.0205593,0.020932
1.27254,0.0271872,0.0278613,0.025877,0.0253649,0.0216502,0.0169808,0.0062444,0.0060024,0.0056049,0.0055821
0.783336,0.0348834,0.0350805,0.0336154,0.03236,0.0274665,0.0234649,0.0095797,0.0094806,0.01069,0.0106228
1.1368999,0.0340959,0.0338506,0.0326738,0.0321111,0.0282329,0.025352,0.0148337,0.0154456,0.0162309,0.0158861
1.2893,0.0287247,0.0279957,0.0264846,0.0253198,0.0213774,0.0173596,0.0064212,0.0062063,0.0062524,0.0058884
0.780288,0.0327314,0.033328,0.0318361,0.0310324,0.0262751,0.0230053,0.0090412,0.0090513,0.0094254,0.0090728
1.1490999,0.0347457,0.0347702,0.0331142,0.0325857,0.029464,0.0263065,0.0152802,0.016199,0.0160379,0.016529
1.2923501,0.0272998,0.0269486,0.0258108,0.0243654,0.0207733,0.0166512,0.0057721,0.0057189,0.0060622,0.0057203
0.77724,0.0328017,0.0330085,0.0313759,0.0313697,0.0264545,0.0214445,0.0090684,0.0093086,0.0099438,0.0096841
1.16738,0.0350574,0.0347842,0.0331658,0.033537,0.0300568,0.0280222,0.0171388,0.0181793,0.0178325,0.0181477
1.2923501,0.0271445,0.0278586,0.0254759,0.0255243,0.0206925,0.0173865,0.0058529,0.0070746,0.00618,0.0063714
1.32436,0.0279355,0.0272876,0.0261792,0.02562,0.0209359,0.0174687,0.0059869,0.006641,0.00644,0.0063029
0.749808,0.0328622,0.0326554,0.0316276,0.0313402,0.0263587,0.0218238,0.0102534,0.0106264,0.0104942,0.0104917
1.18872,0.0324318,0.0321472,0.0309919,0.0308731,0.0266463,0.0243935,0.0145491,0.0144782,0.0156705,0.0154965
1.2954,0.0277145,0.0270574,0.0259739,0.0252881,0.0220796,0.0183053,0.0059227,0.0056094,0.0059698,0.0056947
0.720852,0.0355448,0.035104,0.0340199,0.0331392,0.0276337,0.0253062,0.0096191,0.0108879,0.0093146,0.0100084
1.21158,0.0287515,0.028915,0.0267181,0.0264147,0.0224095,0.0193001,0.0099474,0.0097138,0.0096089,0.0094205
1.28168,0.0292344,0.0279232,0.0269508,0.0259422,0.0225776,0.0177612,0.0067927,0.0064816,0.0067345,0.0066234
0.712216,0.0338947,0.0338466,0.0326158,0.0320154,0.0263989,0.0236495,0.0083417,0.0091897,0.0088347,0.0091177
1.2253,0.0282854,0.0280217,0.0261764,0.0253691,0.0213538,0.0181109,0.0082339,0.0084739,0.0078972,0.0080723
1.22225,0.0279459,0.0281495,0.0264421,0.0253671,0.0211394,0.0180321,0.0066999,0.0078642,0.0069988,0.0073899
1.2923501,0.0275956,0.0286855,0.0256496,0.0254028,0.0217301,0.0177671,0.0053917,0.0069429,0.0065953,0.0063625
1.31064,0.0287278,0.0277996,0.0262803,0.0268161,0.0219156,0.017692,0.0067631,0.0069719,0.006833,0.006677
0.697992,0.0349034,0.0339779,0.0327831,0.0323552,0.027176,0.0238615,0.0099209,0.009639,0.0096973,0.0096031
1.2207201,0.0270854,0.0276053,0.0257824,0.0257741,0.0206405,0.0173498,0.0065713,0.0074416,0.0068551,0.0066905
1.31216,0.027323,0.0274185,0.025454,0.0247991,0.0209968,0.0168518,0.0056405,0.0061976,0.006325,0.0061449
0.713232,0.0344986,0.0343875,0.0333342,0.032205,0.0260984,0.0237165,0.0088073,0.0095785,0.0088882,0.0089231
1.2039599,0.0293389,0.0297041,0.0285244,0.0280506,0.0224985,0.0200319,0.0072089,0.00787,0.0083561,0.0079926
1.31674,0.0289834,0.0291988,0.0277552,0.0276959,0.0223761,0.0184409,0.0065373,0.006877,0.007142,0.0068931
1.32893,0.0271781,0.027762,0.0250166,0.0254364,0.0209809,0.0168954,0.0053585,0.0066731,0.0064763,0.0062489
0.704088,0.0336118,0.033452,0.0326963,0.0314421,0.0263008,0.0235198,0.0089369,0.0079016,0.0082931,0.0083927
1.19786,0.0295492,0.029393,0.028273,0.0275764,0.022266,0.01858,0.0077772,0.0078097,0.0081741,0.007723
1.29997,0.0285113,0.028634,0.027748,0.0271212,0.0225596,0.0188219,0.0064442,0.006295,0.0070144,0.0067882
1.30454,0.0291775,0.0296121,0.0277691,0.0279642,0.0227634,0.0186347,0.0069646,0.0061791,0.0062079,0.0066252
0.69342,0.0335543,0.0340721,0.032654,0.0328721,0.0278754,0.0232069,0.0094808,0.0096655,0.0093741,0.0094965
1.1999,0.0281808,0.028768,0.0266539,0.0260078,0.0217058,0.0186933,0.0073801,0.007452,0.0071846,0.0073209
1.31775,0.0301045,0.0308325,0.0289264,0.0281325,0.0237735,0.019423,0.00735,0.006972,0.0074401,0.0073954
0.678688,0.0347921,0.0340204,0.0331005,0.03344,0.0285098,0.0237642,0.0094525,0.0094218,0.0096012,0.0097002
1.20548,0.0296299,0.0294223,0.0287774,0.0273791,0.0224902,0.0190904,0.0075295,0.0082371,0.0081012,0.007851
1.29997,0.0306412,0.0307683,0.029876,0.0286396,0.0239212,0.0190224,0.0067618,0.0072186,0.0070161,0.007133
0.649224,0.0351778,0.0345816,0.0341249,0.033696,0.028532,0.0252564,0.0100237,0.0104511,0.009696,0.0100351
1.2085299,0.0287456,0.0278081,0.0275494,0.026553,0.0220332,0.0186306,0.0070063,0.0083228,0.0073326,0.0075098
1.28626,0.0341251,0.0325796,0.030395,0.0305213,0.025932,0.0217383,0.0089686,0.0081312,0.0075467,0.0079739
1.29845,0.0315092,0.0316764,0.0302744,0.0298607,0.0251332,0.0213349,0.0072516,0.0080147,0.0075471,0.0077244
0.649224,0.0359772,0.0362311,0.0345428,0.0343662,0.0305083,0.0275917,0.0112711,0.0117612,0.0122902,0.0122607
0.665988,0.0345879,0.0341079,0.0327628,0.0329237,0.027316,0.0228413,0.0090037,0.0097487,0.0094101,0.0092893
1.21768,0.0286715,0.0293252,0.0273945,0.0266534,0.0219073,0.0186197,0.0067134,0.0078716,0.0074374,0.0074069
1.29845,0.0336462,0.0333252,0.0308485,0.0308566,0.0262556,0.0214855,0.0078929,0.0080852,0.0076103,0.0077047
0.70104,0.0328393,0.0322213,0.0313374,0.0308645,0.0251037,0.021567,0.0084431,0.0088507,0.0084428,0.0083308
1.22377,0.0286715,0.0293252,0.0273945,0.0266534,0.0219073,0.0186197,0.0067134,0.0078716,0.0074374,0.0074069
1.29997,0.0320389,0.0320022,0.0311751,0.0298918,0.0248488,0.0204905,0.006552,0.0070142,0.0073781,0.0072187
0.705612,0.032786,0.0332109,0.0313831,0.0315252,0.0254765,0.0222617,0.0087161,0.0098672,0.0094407,0.0090466
0.691896,0.03248,0.0320472,0.0313898,0.0309651,0.0251731,0.0226417,0.0073487,0.0090305,0.0088837,0.0088497
1.19634,0.0317247,0.0312509,0.0298876,0.0291525,0.0246906,0.0203283,0.0080568,0.0086701,0.0080399,0.0082274
1.2923501,0.0338264,0.0331058,0.0319364,0.0306865,0.0258922,0.0212019,0.0079169,0.0075318,0.0070206,0.0072023
1.2923501,0.0331991,0.0337301,0.0319281,0.0313533,0.0258331,0.0208364,0.0070489,0.0075885,0.0073603,0.0073439
0.712216,0.0321534,0.031768,0.0313741,0.0308207,0.0251194,0.0213544,0.0072458,0.0088105,0.0085949,0.0086637
1.20091,0.0311433,0.0312536,0.0302537,0.0289482,0.0241849,0.0208083,0.0082996,0.0082862,0.0086119,0.0085902
1.29997,0.0324857,0.0325286,0.0312327,0.0301461,0.0256725,0.0208207,0.0081501,0.0079606,0.007483,0.0074002
1.30759,0.031473,0.0326938,0.0303296,0.0293294,0.025061,0.0201413,0.0069933,0.0072902,0.0075645,0.0072578
0.757428,0.0317301,0.0317297,0.0305214,0.0305924,0.0262604,0.0219823,0.0100296,0.0099662,0.0102838,0.0101138
0.749808,0.0322428,0.0312834,0.0301731,0.0290977,0.0237633,0.0212574,0.0086937,0.0084098,0.0088635,0.0087322
1.20701,0.030071,0.0304487,0.0286314,0.0280235,0.0237894,0.0190658,0.0078502,0.0088669,0.0082039,0.0081705
1.3091201,0.0313948,0.0313063,0.0297929,0.0295848,0.025298,0.0208224,0.0086444,0.0080691,0.0072279,0.0072259
0.74676,0.0320221,0.0311908,0.0302512,0.0301978,0.0242123,0.0215892,0.0085678,0.0095726,0.0088981,0.009057
1.20091,0.0311363,0.0302298,0.0300498,0.029001,0.0235473,0.0205278,0.0080187,0.0085315,0.009497,0.0089766
1.32893,0.0311201,0.0312791,0.0292126,0.0286644,0.0232772,0.0197617,0.0069055,0.0071935,0.0078218,0.0073612
1.30302,0.0311201,0.0312791,0.0292126,0.0286644,0.0232772,0.0197617,0.0069055,0.0071935,0.0078218,0.0073612
0.753872,0.0320648,0.0321911,0.0307443,0.0291056,0.0239612,0.0214136,0.0084139,0.0090099,0.0088821,0.0088454
1.18262,0.0312229,0.0310461,0.0303719,0.0286481,0.0241363,0.0208102,0.0082059,0.0085451,0.0080286,0.0080924
1.3350199,0.0311298,0.030797,0.0290029,0.0283625,0.0232608,0.0197443,0.0063322,0.00677,0.0064557,0.006432
0.736092,0.0314034,0.0312768,0.0298929,0.029577,0.0241431,0.0214988,0.0085585,0.0090708,0.009819,0.0092933
1.17145,0.0300878,0.0301057,0.0284078,0.0280543,0.0227846,0.0193546,0.0078987,0.0082043,0.0085294,0.0084176
1.3207999,0.0313411,0.0303443,0.0294442,0.0292571,0.0231918,0.0198244,0.0071542,0.0073637,0.0072716,0.0069624
0.740664,0.033372,0.033717,0.0324229,0.032586,0.0276358,0.0251295,0.0106601,0.0104369,0.0110633,0.0107979
0.71628,0.0333392,0.0332229,0.0316146,0.0309266,0.0255602,0.0224898,0.0088409,0.0097527,0.0090992,0.0090219
1.175,0.0305002,0.0308093,0.0296082,0.0281948,0.0233517,0.0197593,0.0077896,0.0081031,0.0079987,0.0079726
1.31674,0.0326849,0.0318679,0.0307757,0.0297674,0.0260262,0.0209684,0.0085783,0.0075149,0.0075898,0.0076726
1.3350199,0.0314437,0.0307429,0.0296782,0.0279783,0.0250524,0.0201058,0.0066322,0.0071711,0.0071458,0.0072937
0.726948,0.0322219,0.0325956,0.0307614,0.0305247,0.0252933,0.0210795,0.0083556,0.0091084,0.0092038,0.008954
1.16738,0.0310785,0.0302409,0.0299315,0.0281697,0.0239658,0.0211927,0.0085817,0.0090936,0.0078821,0.008743
0.73152,0.0334569,0.0324025,0.0313954,0.0309503,0.0249809,0.0221892,0.008863,0.0094235,0.0089937,0.0088757
1.14605,0.0299201,0.0291343,0.0287792,0.0281881,0.022779,0.0199743,0.0082027,0.0087905,0.0091723,0.0085304
1.31978,0.0319264,0.032332,0.0306946,0.0291085,0.0252787,0.020786,0.0083239,0.0075146,0.0070401,0.0070626
0.753872,0.0325343,0.0317337,0.0312069,0.0306026,0.0242015,0.0223593,0.0082606,0.0088878,0.0079383,0.0085066
1.15672,0.0299201,0.0291343,0.0287792,0.0281881,0.022779,0.0199743,0.0082027,0.0087905,0.0091723,0.0085304
1.32131,0.0306359,0.029629,0.0294839,0.0281053,0.0235605,0.0190501,0.005564,0.0049797,0.0050591,0.0050787
1.2954,0.0308809,0.0290158,0.0298401,0.028466,0.0236353,0.0192118,0.0050533,0.0060763,0.005013,0.0037239
0.77724,0.0310438,0.0307203,0.0291593,0.0294426,0.0233683,0.0193409,0.008517,0.0095791,0.0089474,0.0085009
1.15418,0.0298711,0.0289279,0.0282419,0.027736,0.0223792,0.0189995,0.007697,0.0087877,0.0086873,0.0085839
1.3091201,0.0318804,0.0301396,0.0300389,0.0289782,0.0234268,0.0194853,0.0051343,0.0047502,0.0052897,0.0045513
0.781812,0.0310438,0.0307203,0.0291593,0.0294426,0.0233683,0.0193409,0.008517,0.0095791,0.0089474,0.0085009
1.13386,0.0293565,0.0293606,0.0283896,0.027395,0.0219787,0.0190533,0.0069022,0.0082164,0.008734,0.0082013
1.32436,0.031362,0.0308236,0.0306442,0.0280117,0.0227346,0.0191688,0.0050607,0.0055049,0.005179,0.0049575
0.775716,0.0329057,0.0327494,0.0316851,0.0303738,0.0248529,0.0220417,0.0088075,0.0097545,0.0086243,0.0086406
1.13538,0.0283732,0.0282772,0.0273187,0.0273684,0.0209108,0.0187715,0.0070633,0.0075267,0.0081461,0.0077459
1.32131,0.0328742,0.0328611,0.0324948,0.031187,0.0253827,0.0215643,0.0072169,0.006968,0.0061627,0.0066501
0.795528,0.032431,0.031884,0.0313206,0.0306491,0.0255256,0.0218529,0.0090773,0.0098498,0.0093983,0.0092577
1.1323299,0.0293657,0.0303849,0.0279871,0.0278333,0.02299,0.0197855,0.0081549,0.0085026,0.0083818,0.008097
1.35788,0.0334524,0.033279,0.0323677,0.031422,0.0251389,0.0213536,0.0074365,0.0070939,0.0066335,0.006809
0.839216,0.0324301,0.0314236,0.0301675,0.0296616,0.0248256,0.0213503,0.0081041,0.0082109,0.008531,0.0084391
0.963168,0.0322808,0.0315321,0.0305277,0.0301218,0.0245124,0.0218245,0.0080447,0.0089283,0.0087183,0.0084313
1.0012701,0.0334848,0.0332557,0.0319222,0.0313709,0.0258007,0.0214772,0.00797,0.0082443,0.0086101,0.0087709
1.10185,0.0293766,0.0289613,0.0274284,0.0270916,0.0218143,0.0189875,0.0076008,0.008028,0.0075383,0.0074596
1.3350199,0.032749,0.0319445,0.0324297,0.0307285,0.0252763,0.02076,0.0060159,0.0062859,0.0055926,0.0059416
0.665988,0.0343612,0.0337271,0.0333667,0.0323607,0.0266912,0.0248268,0.0084562,0.0092556,0.009333,0.0093764
0.777748,0.0333513,0.0331585,0.031863,0.0307408,0.0254792,0.0230824,0.0090369,0.0096969,0.0093123,0.0098137
0.864616,0.031675,0.0318503,0.0308248,0.0307509,0.0249479,0.0200851,0.0082711,0.0089621,0.0090294,0.0090582
0.995172,0.0328828,0.0331393,0.0315785,0.0313823,0.0259906,0.0220129,0.0089087,0.0083828,0.0097874,0.0093288
1.00736,0.0345127,0.0337565,0.0315227,0.0324426,0.0265018,0.021596,0.0072519,0.0086705,0.0091468,0.0089477
0.993648,0.0338703,0.0333308,0.0312719,0.0319964,0.0255309,0.0220514,0.0083711,0.0092311,0.008813,0.0089118
1.07442,0.0293275,0.0302926,0.0276809,0.0269949,0.0223253,0.0187686,0.0071896,0.0074306,0.0083589,0.0083526
1.08814,0.0280803,0.0282155,0.0272984,0.0268816,0.0214062,0.0184436,0.0071185,0.0085564,0.0085029,0.0080166
1.33807,0.032749,0.0319445,0.0324297,0.0307285,0.0252763,0.02076,0.0060159,0.0062859,0.0055926,0.0059416
0.586435,0.0519687,0.0519368,0.0526406,0.0538698,0.0661512,0.0796423,0.105788,0.107176,0.112849,0.115969
0.619252,0.0357113,0.0342896,0.0345567,0.0345163,0.0328926,0.0321236,0.0178264,0.0182123,0.0181408,0.0188126
0.590296,0.0343612,0.0337271,0.0333667,0.0323607,0.0266912,0.0248268,0.0084562,0.0092556,0.009333,0.0093764
0.748284,0.0316208,0.0324407,0.0304706,0.0305273,0.0247017,0.0207737,0.0086004,0.0091272,0.0088434,0.0087084
0.987552,0.0348291,0.0335166,0.0334855,0.0320726,0.0259894,0.023212,0.0091459,0.0101499,0.0093715,0.009637
0.981456,0.032072,0.0310752,0.0308103,0.0300843,0.0256561,0.0201295,0.0089284,0.0082113,0.0090732,0.0087547
1.00889,0.0315562,0.0326961,0.0295939,0.0287952,0.0248673,0.0208387,0.0083575,0.0089156,0.0091858,0.0087242
1.04851,0.0315562,0.0326961,0.0295939,0.0287952,0.0248673,0.0208387,0.0083575,0.0089156,0.0091858,0.0087242
1.0668,0.0300489,0.030947,0.0283601,0.027572,0.0224842,0.0200119,0.0081304,0.0079353,0.0087141,0.0085628
1.3187701,0.033323,0.0339049,0.033435,0.0307502,0.0257244,0.0212737,0.006961,0.0069445,0.0063899,0.0066062
0.591312,0.0464416,0.0475367,0.0465393,0.0488961,0.0558298,0.0609166,0.072374,0.073197,0.0727648,0.0767661
0.734568,0.0316208,0.0324407,0.0304706,0.0305273,0.0247017,0.0207737,0.0086004,0.0091272,0.0088434,0.0087084
1.3136899,0.0329883,0.0320987,0.0315508,0.0316896,0.0253343,0.0213418,0.0074123,0.0069348,0.0062619,0.0066151
0.725424,0.0315252,0.031949,0.030197,0.0307148,0.024556,0.0208598,0.0081113,0.0088862,0.0086555,0.008536
1.30759,0.0330941,0.0322946,0.0311581,0.0304445,0.0243272,0.0204905,0.0069479,0.0060214,0.0057975,0.0063562
0.743712,0.0341025,0.0347208,0.0321807,0.0318766,0.0264777,0.0235246,0.0095689,0.009914,0.0098588,0.0097739
0.73152,0.0320085,0.0322312,0.0315526,0.0304867,0.0259577,0.022658,0.00845,0.0086972,0.0088105,0.0088005
1.31978,0.032638,0.0323434,0.0319243,0.031489,0.0250072,0.0213809,0.0070055,0.0070273,0.0062561,0.0064062
1.33198,0.032638,0.0323434,0.0319243,0.031489,0.0250072,0.0213809,0.0070055,0.0070273,0.0062561,0.0064062
0.74676,0.0320085,0.0322312,0.0315526,0.0304867,0.0259577,0.022658,0.00845,0.0086972,0.0088105,0.0088005
1.3685499,0.032638,0.0323434,0.0319243,0.031489,0.0250072,0.0213809,0.0070055,0.0070273,0.0062561,0.0064062
0.75438,0.0324265,0.0320899,0.0309649,0.0308379,0.025787,0.0217898,0.0083452,0.0081117,0.0092615,0.0088831
1.35179,0.0330344,0.0325762,0.0315298,0.0311276,0.0255655,0.0214244,0.0073432,0.0072331,0.0064341,0.0064697
0.598018,0.0391458,0.0378263,0.037396,0.0369822,0.0313263,0.0292561,0.0101049,0.0103806,0.0102542,0.0107513
0.772668,0.0317729,0.0312759,0.030955,0.0304416,0.025416,0.022323,0.0083243,0.0090226,0.0084812,0.008586
1.32893,0.0331523,0.0331055,0.0323071,0.0307901,0.0258092,0.021493,0.0071097,0.0073214,0.0067575,0.0067957
0.607771,0.0360691,0.0350383,0.0345065,0.0344233,0.0287683,0.0256665,0.0097913,0.0099265,0.0102644,0.0101587
0.78486,0.0331094,0.0334791,0.0316916,0.0314961,0.025592,0.0222819,0.0092554,0.0083759,0.0098653,0.0095572
1.3207999,0.0335076,0.0341614,0.0323886,0.0328671,0.0262452,0.0222563,0.0080156,0.0072311,0.0072996,0.0073966
0.672846,0.0373736,0.0371254,0.0362292,0.0362265,0.0302606,0.0278085,0.0095188,0.0109105,0.0099144,0.0100691
0.79248,0.0325808,0.0324795,0.0310395,0.030573,0.0254778,0.0220979,0.0081641,0.0091349,0.0088236,0.0089153
0.79248,0.0323359,0.0321624,0.0305326,0.0299095,0.0250358,0.021203,0.0081195,0.0080208,0.0080884,0.0081756
1.32893,0.0345026,0.0324339,0.0322522,0.0303437,0.0270145,0.0221641,0.0077026,0.0078609,0.0073041,0.0072151
